Year,Trimester,District,Neighbourhood,Price (euro/month),Price (euro/m2)
2021,4,Nou Barris,Porta,740.4,13.284671693244734
2021,4,Nou Barris,el Turo de la Peira,691.9,12.714718620138736
2021,4,Nou Barris,la Guineueta,664.2,11.498715961131438
2021,4,Nou Barris,Canyelles,763.3,10.81664691713895
2021,4,Nou Barris,les Roquetes,605.5,12.442082884917
2021,4,Nou Barris,Verdun,647.7,13.349616328443984
2021,4,Nou Barris,la Prosperitat,683.9,13.393484529758013
2021,4,Nou Barris,la Trinitat Nova,557.0,12.521181184816584
2021,4,Nou Barris,Ciutat Meridiana,546.8,10.032545648907478
2021,4,Sant Andreu,la Trinitat Vella,626.6,11.62140260673708
2021,4,Sant Andreu,Baro de Viver,616.7,9.147346090998392
2021,4,Sant Andreu,el Bon Pastor,696.8,12.119768641138002
2021,4,Sant Andreu,Sant Andreu,754.0,14.046896957510178
2021,4,Sant Andreu,la Sagrera,798.6,13.757720052531592
2021,4,Sant Andreu,el Congres i els Indians,799.2,13.72331986644796
2021,4,Sant Andreu,Navas,825.4,13.765846415052678
2021,4,Sant Marti,el Camp de l'Arpa del Clot,842.1,15.194885949023655
2021,4,Sant Marti,el Clot,833.8,14.73041819462221
2021,4,Sant Marti,el Parc i la Llacuna del Poblenou,1040.7,16.80050562154176
2021,4,Sant Marti,la Vila Olimpica del Poblenou,1364.7,19.94932860707693
2021,4,Sant Marti,el Poblenou,970.7,16.687985044879074
2021,4,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1205.3,17.914282280227965
2021,4,Sant Marti,el Besos i el Maresme,700.5,12.245904625275577
2021,4,Sant Marti,Provencals del Poblenou,977.8,15.50303277911132
2021,4,Sant Marti,Sant Martíide Provencals,826.2,14.687511537277905
2021,4,Sant Marti,la Verneda i la Pau,752.0,12.685543741300473
2022,1,Ciutat Vella,el Raval,917.0,16.818305199878264
2022,1,Ciutat Vella,Gothic Quarter,1181.6,17.380424394192517
2022,1,Ciutat Vella,la Barceloneta,999.8,21.95446645240921
2022,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1022.8,18.296786807901025
2022,1,Eixample,Fort Pienc,957.9,15.480844762814373
2022,1,Eixample,Sagrada Familia,984.3,16.297118082005586
2022,1,Eixample,la Dreta de l'Eixample,1294.8,16.511344302592704
2022,1,Eixample,l'Antiga Esquerra de l'Eixample,1105.7,16.30927633884571
2022,1,Eixample,la Nova Esquerra de l'Eixample,1009.3,16.175989108018033
2022,1,Eixample,Sant Antoni,999.9,15.693899971818336
2022,1,Sants-Montjuic,el Poble Sec,846.2,16.174215865660294
2022,1,Sants-Montjuic,la Marina de Port,728.7,12.228821171933768
2022,1,Sants-Montjuic,la Font de la Guatlla,823.9,15.044255174784936
2022,1,Sants-Montjuic,Hostafrancs,835.7,15.696281936970086
2022,1,Sants-Montjuic,la Bordeta,971.8,14.898550406138032
2022,1,Sants-Montjuic,Sants - Badal,805.4,15.252468445347926
2022,1,Sants-Montjuic,Sants,849.4,15.495714541481629
2022,1,Les Corts,les Corts,995.0,16.598355961520426
2022,1,Les Corts,la Maternitat i Sant Ramon,1018.6,16.382123177123866
2022,1,Les Corts,Pedralbes,1649.8,18.37217877278957
2022,1,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1102.2,14.670485599832418
2022,1,Sarria-Sant Gervasi,Sarria,1362.6,19.84888448018164
2022,1,Sarria-Sant Gervasi,les Tres Torres,1630.8,20.180925059603396
2022,1,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1195.0,17.774503303120643
2022,1,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1341.5,17.557447950770047
2022,1,Sarria-Sant Gervasi,el Putxet i el Farro,1054.9,17.384516749303682
2022,1,Gracia,Vallcarca i els Penitents,947.8,16.25241315351758
2022,1,Gracia,el Coll,809.9,14.627646266050292
2022,1,Gracia,la Salut,874.3,15.237556688852194
2022,1,Gracia,la Vila de Gracia,986.0,17.563013711684643
2022,1,Gracia,el Camp d'en Grassot i Gracia Nova,957.9,16.421859276419436
2022,1,Horta-Guinardo,el Baix Guinardo,834.7,14.805919126974816
2022,1,Horta-Guinardo,Can Baro,737.6,14.4171335556784
2022,1,Horta-Guinardo,el Guinardo,801.7,14.49781754008681
2022,1,Horta-Guinardo,la Font d'en Fargues,784.7,14.169579390804818
2022,1,Horta-Guinardo,el Carmel,671.3,13.272777005248038
2022,1,Horta-Guinardo,la Teixonera,723.9,13.505318552433147
2022,1,Horta-Guinardo,Sant Genis dels Agudells,706.4,11.669413581228694
2022,1,Horta-Guinardo,Montbau,736.1,13.5524199586015
2022,1,Horta-Guinardo,la Vall d'Hebron,888.9,14.592831357424386
2022,1,Horta-Guinardo,Horta,740.3,13.71999876070022
2022,1,Nou Barris,Vilapicina i la Torre Llobeta,767.0,13.502892010751612
2022,1,Nou Barris,Porta,718.5,13.175667921577372
2022,1,Nou Barris,el Turo de la Peira,662.8,12.57780660421654
2022,1,Nou Barris,la Guineueta,644.7,11.413155135552683
2022,1,Nou Barris,Canyelles,655.0,10.397272102948442
2022,1,Nou Barris,les Roquetes,641.2,12.595157487711631
2022,1,Nou Barris,Verdun,652.7,13.36692448767578
2022,1,Nou Barris,la Prosperitat,687.2,13.402773821581055
2022,1,Nou Barris,la Trinitat Nova,591.0,12.667496829304138
2022,1,Nou Barris,Ciutat Meridiana,517.7,9.922409370695574
2022,1,Sant Andreu,la Trinitat Vella,616.9,11.57555320541111
2022,1,Sant Andreu,el Bon Pastor,702.6,12.139057161795211
2022,1,Sant Andreu,Sant Andreu,800.9,14.274524513643549
2022,1,Sant Andreu,la Sagrera,751.5,13.52397883769246
2022,1,Sant Andreu,el Congres i els Indians,795.8,13.700325726367064
2022,1,Sant Andreu,Navas,847.2,13.86573837109612
2022,1,Sant Marti,el Camp de l'Arpa del Clot,841.5,15.184521883440231
2022,1,Sant Marti,el Clot,861.2,14.866091201766691
2022,1,Sant Marti,el Parc i la Llacuna del Poblenou,1089.2,17.079320459198687
2022,1,Sant Marti,la Vila Olimpica del Poblenou,1305.0,19.53208175696637
2022,1,Sant Marti,el Poblenou,967.9,16.66385341987853
2022,1,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,964.7,16.464660726034282
2022,1,Sant Marti,el Besos i el Maresme,796.9,12.667447467618622
2022,1,Sant Marti,Provencals del Poblenou,939.2,15.287211068135225
2022,1,Sant Marti,Sant Marti de Provencals,796.4,13.292581575204348
2022,1,Sant Marti,la Verneda i la Pau,733.9,12.59813117838144
2022,2,Ciutat Vella,el Raval,872.0,16.78336379131762
2022,2,Ciutat Vella,Gothic Quarter,1062.5,16.90181105001492
2022,2,Ciutat Vella,la Barceloneta,900.5,21.50311561183507
2022,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1051.4,18.73181511111161
2022,2,Eixample,Fort Pienc,1106.9,16.534549272628386
2022,2,Eixample,Sagrada Familia,985.9,16.53037568714157
2022,2,Eixample,la Dreta de l'Eixample,1328.6,16.93683497221001
2022,2,Eixample,l'Antiga Esquerra de l'Eixample,1174.6,16.93614771278439
2022,2,Eixample,la Nova Esquerra de l'Eixample,1012.2,16.415073064879554
2022,2,Eixample,Sant Antoni,1004.3,15.9346431624437
2022,2,Sants-Montjuic,el Poble Sec,879.3,16.58745706519749
2022,2,Sants-Montjuic,la Marina del Prat Vermell,1407.9,14.596983839703045
2022,2,Sants-Montjuic,la Marina de Port,638.8,12.008943749679553
2022,2,Sants-Montjuic,la Font de la Guatlla,912.1,15.731399524202176
2022,2,Sants-Montjuic,Hostafrancs,826.2,15.859646990903752
2022,2,Sants-Montjuic,la Bordeta,1025.0,15.389307942210626
2022,2,Sants-Montjuic,Sants - Badal,848.5,15.698474010957638
2022,2,Sants-Montjuic,Sants,885.6,15.909897488705251
2022,2,Les Corts,les Corts,1067.8,17.25915071606352
2022,2,Les Corts,la Maternitat i Sant Ramon,993.1,16.459886559740156
2022,2,Les Corts,Pedralbes,1944.5,20.624593221537395
2022,2,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",894.9,13.825168615191574
2022,2,Sarria-Sant Gervasi,Sarria,1349.3,20.0265310365744
2022,2,Sarria-Sant Gervasi,les Tres Torres,1767.0,21.44026449294632
2022,2,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1369.1,19.140776438963357
2022,2,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1484.5,18.704916410772228
2022,2,Sarria-Sant Gervasi,el Putxet i el Farro,1108.6,17.955134563579097
2022,2,Gracia,Vallcarca i els Penitents,969.3,16.600120894644405
2022,2,Gracia,el Coll,759.2,14.567728145894524
2022,2,Gracia,la Salut,1010.3,16.201847836808973
2022,2,Gracia,la Vila de Gracia,982.6,17.782365967990163
2022,2,Gracia,el Camp d'en Grassot i Gracia Nova,977.8,16.763612517920564
2022,2,Horta-Guinardo,el Baix Guinardo,903.9,15.379964477575276
2022,2,Horta-Guinardo,Can Baro,812.4,15.006573539074855
2022,2,Horta-Guinardo,el Guinardo,810.0,14.741532178151145
2022,2,Horta-Guinardo,la Font d'en Fargues,840.1,14.649177514838335
2022,2,Horta-Guinardo,el Carmel,725.8,13.719655281830027
2022,2,Horta-Guinardo,la Teixonera,786.5,13.999466050599752
2022,2,Horta-Guinardo,Sant Genis dels Agudells,720.3,11.892421952485646
2022,2,Horta-Guinardo,Montbau,750.7,13.81198996513631
2022,2,Horta-Guinardo,la Vall d'Hebron,865.3,14.672400714651031
2022,2,Horta-Guinardo,Horta,794.2,14.177877841423928
2022,2,Nou Barris,Vilapicina i la Torre Llobeta,855.5,14.12551818172076
2022,2,Nou Barris,Porta,728.5,13.40666021530747
2022,2,Nou Barris,el Turo de la Peira,709.8,12.968355741882862
2022,2,Nou Barris,la Guineueta,748.8,12.012798111376192
2022,2,Nou Barris,Canyelles,851.3,11.31646852179453
2022,2,Nou Barris,les Roquetes,632.9,12.73360994751842
2022,2,Nou Barris,Verdun,609.0,13.3448958757019
2022,2,Nou Barris,la Prosperitat,693.3,13.618664802514266
2022,2,Nou Barris,la Trinitat Nova,574.9,12.77123906593577
2022,2,Nou Barris,Ciutat Meridiana,577.3,10.283337591345925
2022,2,Sant Andreu,la Trinitat Vella,620.0,11.751441131392124
2022,2,Sant Andreu,el Bon Pastor,732.6,12.441465621078766
2022,2,Sant Andreu,Sant Andreu,788.2,14.40772025047406
2022,2,Sant Andreu,la Sagrera,803.5,13.96638580119435
2022,2,Sant Andreu,el Congres i els Indians,784.3,13.834380045476408
2022,2,Sant Andreu,Navas,878.4,14.21390384864201
2022,2,Sant Marti,el Camp de l'Arpa del Clot,875.1,15.576680736232651
2022,2,Sant Marti,el Clot,884.0,15.192795050785447
2022,2,Sant Marti,el Parc i la Llacuna del Poblenou,1173.2,17.827543396518607
2022,2,Sant Marti,la Vila Olimpica del Poblenou,1442.6,20.76288251637596
2022,2,Sant Marti,el Poblenou,1085.6,17.600326040865713
2022,2,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1238.7,18.36273930676814
2022,2,Sant Marti,el Besos i el Maresme,779.2,12.763929448159764
2022,2,Sant Marti,Provencals del Poblenou,1032.9,16.015576188815974
2022,2,Sant Marti,Sant Marti de Provencals,843.0,13.701752095614914
2022,2,Sant Marti,la Verneda i la Pau,757.0,12.879506952692866
